player_id,registration_date,country,device,channel,kyc_completed,kyc_date,ftd_completed,ftd_date,ftd_amount,total_deposits,churned,days_active
P00653,2024-10-28,DE,mobile,organic,False,,False,,,0.0,True,
P00654,2024-03-18,UK,mobile,paid_search,True,2024-03-18,True,2024-03-19,121.86,121.86,True,28.0
P00655,2024-07-31,IE,mobile,referral,False,,False,,,0.0,True,
P00656,2024-02-13,FI,desktop,referral,True,2024-02-14,True,2024-02-15,41.91,372.87,False,148.0
P00657,2024-04-15,UK,mobile,paid_search,True,2024-04-17,True,2024-04-18,30.26,30.26,True,43.0
P00658,2024-08-19,UK,desktop,affiliate,True,2024-08-21,True,2024-08-23,60.28,60.28,True,22.0
P00659,2024-02-28,DE,desktop,paid_search,True,2024-03-01,True,2024-03-03,88.6,179.44,False,112.0
P00660,2024-05-04,UK,desktop,affiliate,True,2024-05-05,True,2024-05-06,14.86,14.86,True,7.0
P00661,2024-08-24,DE,mobile,affiliate,True,2024-08-27,False,,,0.0,True,
P00662,2024-04-05,FI,mobile,referral,False,,False,,,0.0,True,
P00663,2024-08-09,NO,mobile,organic,True,2024-08-10,True,2024-08-11,39.88,294.94,False,74.0
P00664,2024-01-03,DE,mobile,organic,False,,False,,,0.0,True,
P00665,2024-04-15,DE,mobile,paid_search,True,2024-04-15,True,2024-04-17,58.48,58.48,True,12.0
P00666,2024-04-05,AT,tablet,paid_search,True,2024-04-06,True,2024-04-07,55.85,180.73,False,236.0
P00667,2024-09-27,UK,mobile,affiliate,False,,False,,,0.0,True,
P00668,2024-06-09,UK,desktop,referral,True,2024-06-12,True,2024-06-13,58.99,337.14,False,70.0
P00669,2024-08-22,UK,tablet,affiliate,True,2024-08-24,False,,,0.0,True,
P00670,2024-10-29,UK,mobile,affiliate,True,2024-10-30,True,2024-10-30,63.01,63.01,True,46.0
P00671,2024-06-05,FI,desktop,paid_search,True,2024-06-07,True,2024-06-09,44.53,44.53,True,0.0
P00672,2024-07-17,IE,mobile,organic,True,2024-07-18,True,2024-07-19,114.13,114.13,True,11.0
P00673,2024-04-05,DE,desktop,paid_search,True,2024-04-06,True,2024-04-07,59.25,59.25,True,4.0
P00674,2024-05-27,DE,mobile,paid_search,True,2024-05-29,False,,,0.0,True,
P00675,2024-01-28,UK,desktop,paid_search,False,,False,,,0.0,True,
P00676,2024-01-05,AT,mobile,social,True,2024-01-06,False,,,0.0,True,
P00677,2024-10-14,DE,mobile,affiliate,True,2024-10-17,True,2024-10-18,68.61,68.61,True,22.0
P00678,2024-07-31,AT,desktop,social,True,2024-08-03,True,2024-08-03,14.59,14.59,False,69.0
P00679,2024-04-22,DE,mobile,affiliate,True,2024-04-24,True,2024-04-25,21.61,21.61,True,9.0
P00680,2024-03-27,FI,desktop,paid_search,False,,False,,,0.0,True,
P00681,2024-10-16,UK,mobile,paid_search,False,,False,,,0.0,True,
P00682,2024-09-10,UK,mobile,social,True,2024-09-10,True,2024-09-11,69.3,217.94,False,111.0
P00683,2024-07-06,NO,mobile,organic,True,2024-07-06,False,,,0.0,True,
P00684,2024-08-13,IE,mobile,organic,True,2024-08-16,True,2024-08-18,146.94,290.43,False,131.0
P00685,2024-06-01,DE,desktop,organic,False,,False,,,0.0,True,
P00686,2024-01-17,UK,mobile,affiliate,True,2024-01-19,False,,,0.0,True,
P00687,2024-02-14,UK,mobile,social,True,2024-02-14,False,,,0.0,True,
P00688,2024-05-01,IE,mobile,paid_search,True,2024-05-03,False,,,0.0,True,
P00689,2024-08-07,SE,mobile,organic,True,2024-08-08,False,,,0.0,True,
P00690,2024-04-15,NO,desktop,paid_search,False,,False,,,0.0,True,
P00691,2024-10-18,UK,desktop,affiliate,True,2024-10-20,True,2024-10-20,77.71,156.31,False,72.0
P00692,2024-05-29,UK,mobile,paid_search,True,2024-05-31,False,,,0.0,True,
P00693,2024-09-20,DE,desktop,paid_search,False,,False,,,0.0,True,
P00694,2024-02-18,AT,mobile,paid_search,True,2024-02-21,False,,,0.0,True,
P00695,2024-05-21,DE,mobile,paid_search,False,,False,,,0.0,True,
P00696,2024-03-05,NO,mobile,paid_search,False,,False,,,0.0,True,
P00697,2024-03-08,NO,tablet,paid_search,True,2024-03-10,False,,,0.0,True,
P00698,2024-07-20,DE,desktop,social,True,2024-07-22,True,2024-07-23,54.15,54.15,True,16.0
P00699,2024-08-19,SE,mobile,affiliate,True,2024-08-19,True,2024-08-21,33.91,132.55,False,104.0
P00700,2024-07-07,NO,desktop,referral,True,2024-07-10,True,2024-07-10,107.32,107.32,True,48.0
P00701,2024-02-17,NO,mobile,organic,False,,False,,,0.0,True,
P00702,2024-08-22,FI,mobile,affiliate,False,,False,,,0.0,True,
P00703,2024-07-02,UK,tablet,paid_search,False,,False,,,0.0,True,
P00704,2024-09-30,NO,mobile,paid_search,True,2024-10-03,False,,,0.0,True,
P00705,2024-09-10,FI,desktop,paid_search,True,2024-09-12,True,2024-09-14,15.93,15.93,True,31.0
P00706,2024-03-07,SE,mobile,referral,True,2024-03-10,False,,,0.0,True,
P00707,2024-01-25,DE,desktop,affiliate,True,2024-01-28,True,2024-01-28,51.32,51.32,True,58.0
P00708,2024-08-13,SE,desktop,paid_search,True,2024-08-16,True,2024-08-18,60.26,60.26,True,9.0
P00709,2024-03-08,AT,mobile,paid_search,False,,False,,,0.0,True,
P00710,2024-06-03,NO,desktop,affiliate,True,2024-06-05,True,2024-06-06,65.38,65.38,True,30.0
P00711,2024-05-08,SE,mobile,paid_search,True,2024-05-09,True,2024-05-11,47.12,47.12,True,59.0
P00712,2024-06-05,SE,mobile,paid_search,False,,False,,,0.0,True,
P00713,2024-04-29,AT,mobile,affiliate,True,2024-04-29,False,,,0.0,True,
P00714,2024-01-01,NO,mobile,paid_search,True,2024-01-01,True,2024-01-01,50.2,1150.36,False,153.0
P00715,2024-08-15,NO,mobile,organic,True,2024-08-17,False,,,0.0,True,
P00716,2024-08-04,SE,desktop,paid_search,True,2024-08-07,True,2024-08-08,12.28,12.28,True,6.0
P00717,2024-02-15,DE,desktop,paid_search,False,,False,,,0.0,True,
P00718,2024-02-22,NO,mobile,social,True,2024-02-24,False,,,0.0,True,
P00719,2024-03-11,FI,desktop,paid_search,True,2024-03-12,True,2024-03-14,86.34,86.34,True,38.0
P00720,2024-03-14,UK,desktop,social,True,2024-03-14,True,2024-03-14,35.82,35.82,True,35.0
P00721,2024-08-13,DE,mobile,paid_search,True,2024-08-14,True,2024-08-14,48.72,48.72,True,43.0
P00722,2024-07-29,DE,mobile,affiliate,True,2024-08-01,False,,,0.0,True,
P00723,2024-02-14,UK,mobile,affiliate,False,,False,,,0.0,True,
P00724,2024-03-12,DE,mobile,affiliate,False,,False,,,0.0,True,
P00725,2024-10-28,IE,mobile,organic,False,,False,,,0.0,True,
P00726,2024-06-28,FI,desktop,affiliate,False,,False,,,0.0,True,
P00727,2024-06-10,NO,mobile,organic,False,,False,,,0.0,True,
P00728,2024-05-06,UK,mobile,paid_search,True,2024-05-06,True,2024-05-08,54.94,54.94,True,3.0
P00729,2024-05-25,AT,mobile,paid_search,False,,False,,,0.0,True,
P00730,2024-01-14,NO,mobile,organic,False,,False,,,0.0,True,
P00731,2024-06-03,DE,desktop,organic,True,2024-06-04,True,2024-06-05,43.42,43.42,True,22.0
P00732,2024-01-28,DE,mobile,paid_search,False,,False,,,0.0,True,
P00733,2024-05-02,NO,mobile,paid_search,True,2024-05-02,True,2024-05-04,47.11,47.11,True,3.0
P00734,2024-10-31,UK,mobile,referral,True,2024-10-31,False,,,0.0,True,
P00735,2024-06-11,FI,mobile,affiliate,True,2024-06-14,True,2024-06-16,56.69,56.69,True,47.0
P00736,2024-03-29,AT,mobile,paid_search,False,,False,,,0.0,True,
P00737,2024-02-07,NO,mobile,affiliate,True,2024-02-07,True,2024-02-07,17.37,17.37,True,14.0
P00738,2024-01-21,IE,mobile,social,False,,False,,,0.0,True,
P00739,2024-07-22,IE,mobile,paid_search,True,2024-07-25,True,2024-07-26,77.92,124.89,False,60.0
P00740,2024-10-01,NO,mobile,affiliate,True,2024-10-02,True,2024-10-03,52.78,52.78,True,23.0
P00741,2024-02-10,UK,mobile,affiliate,True,2024-02-11,False,,,0.0,True,
P00742,2024-03-20,DE,mobile,referral,True,2024-03-23,True,2024-03-25,35.47,35.47,True,50.0
P00743,2024-02-03,UK,tablet,paid_search,True,2024-02-06,True,2024-02-06,57.53,57.53,True,25.0
P00744,2024-01-30,IE,mobile,affiliate,True,2024-02-02,True,2024-02-04,17.06,17.06,True,25.0
P00745,2024-01-29,FI,desktop,paid_search,True,2024-01-30,True,2024-02-01,34.35,34.35,True,42.0
P00746,2024-03-11,NO,desktop,paid_search,True,2024-03-12,True,2024-03-13,55.45,55.45,True,0.0
P00747,2024-09-24,UK,mobile,paid_search,True,2024-09-26,True,2024-09-26,62.85,62.85,True,12.0
P00748,2024-05-17,NO,mobile,organic,False,,False,,,0.0,True,
P00749,2024-03-01,UK,mobile,affiliate,False,,False,,,0.0,True,
P00750,2024-01-16,SE,tablet,social,True,2024-01-19,True,2024-01-19,19.29,19.29,True,43.0
P00751,2024-05-14,FI,desktop,affiliate,True,2024-05-14,True,2024-05-16,50.61,50.61,True,3.0
P00752,2024-07-03,FI,mobile,referral,True,2024-07-04,True,2024-07-05,15.95,15.95,True,20.0
P00753,2024-02-22,SE,desktop,affiliate,False,,False,,,0.0,True,
P00754,2024-02-29,UK,mobile,affiliate,True,2024-02-29,True,2024-02-29,53.03,53.03,True,55.0
P00755,2024-05-05,FI,mobile,organic,True,2024-05-07,True,2024-05-07,32.15,32.15,True,26.0
P00756,2024-04-01,FI,mobile,paid_search,False,,False,,,0.0,True,
P00757,2024-01-19,IE,mobile,organic,True,2024-01-22,True,2024-01-22,74.87,74.87,True,5.0
P00758,2024-08-01,NO,desktop,organic,False,,False,,,0.0,True,
P00759,2024-06-12,UK,mobile,paid_search,True,2024-06-12,True,2024-06-12,71.82,625.98,False,75.0
P00760,2024-01-27,UK,desktop,paid_search,True,2024-01-27,False,,,0.0,True,
P00761,2024-02-05,FI,mobile,paid_search,False,,False,,,0.0,True,
P00762,2024-05-24,DE,mobile,organic,False,,False,,,0.0,True,
P00763,2024-06-08,DE,desktop,affiliate,True,2024-06-11,True,2024-06-11,22.48,22.48,True,31.0
P00764,2024-05-29,UK,tablet,social,True,2024-05-31,False,,,0.0,True,
P00765,2024-05-04,FI,mobile,affiliate,True,2024-05-07,False,,,0.0,True,
P00766,2024-04-10,NO,mobile,social,False,,False,,,0.0,True,
P00767,2024-10-06,NO,desktop,social,False,,False,,,0.0,True,
P00768,2024-05-05,UK,mobile,affiliate,True,2024-05-08,True,2024-05-10,19.73,19.73,True,50.0
P00769,2024-06-26,UK,mobile,affiliate,False,,False,,,0.0,True,
P00770,2024-01-05,UK,mobile,paid_search,False,,False,,,0.0,True,
P00771,2024-01-01,FI,desktop,affiliate,True,2024-01-04,False,,,0.0,True,
P00772,2024-06-06,UK,mobile,paid_search,True,2024-06-07,True,2024-06-07,29.2,29.2,True,5.0
P00773,2024-03-13,FI,mobile,organic,False,,False,,,0.0,True,
P00774,2024-02-17,DE,mobile,paid_search,True,2024-02-18,False,,,0.0,True,
P00775,2024-09-23,AT,mobile,paid_search,True,2024-09-25,True,2024-09-27,21.01,21.01,True,43.0
P00776,2024-02-13,DE,mobile,organic,False,,False,,,0.0,True,
P00777,2024-09-15,NO,mobile,affiliate,True,2024-09-18,True,2024-09-20,44.71,44.71,True,23.0
P00778,2024-02-01,FI,desktop,affiliate,True,2024-02-02,True,2024-02-03,20.53,20.53,True,5.0
P00779,2024-06-10,DE,mobile,paid_search,False,,False,,,0.0,True,
P00780,2024-07-20,UK,mobile,affiliate,False,,False,,,0.0,True,
P00781,2024-06-16,UK,mobile,social,True,2024-06-18,True,2024-06-18,8.93,8.93,True,0.0
P00782,2024-03-10,DE,desktop,paid_search,False,,False,,,0.0,True,
P00783,2024-10-26,NO,mobile,affiliate,True,2024-10-26,True,2024-10-27,52.23,52.23,True,13.0
P00784,2024-06-09,FI,mobile,affiliate,True,2024-06-11,False,,,0.0,True,
P00785,2024-04-16,SE,desktop,social,True,2024-04-19,True,2024-04-19,12.79,60.69,False,70.0
P00786,2024-03-21,SE,mobile,paid_search,False,,False,,,0.0,True,
P00787,2024-06-04,UK,desktop,organic,False,,False,,,0.0,True,
P00788,2024-01-21,IE,mobile,social,True,2024-01-23,True,2024-01-25,37.89,37.89,True,35.0
P00789,2024-05-07,FI,tablet,paid_search,False,,False,,,0.0,True,
P00790,2024-07-21,SE,mobile,organic,True,2024-07-23,True,2024-07-23,78.6,78.6,True,25.0
P00791,2024-01-16,DE,tablet,affiliate,False,,False,,,0.0,True,
P00792,2024-08-19,DE,mobile,organic,True,2024-08-20,True,2024-08-20,39.96,39.96,True,28.0
P00793,2024-03-12,NO,desktop,affiliate,True,2024-03-12,False,,,0.0,True,
P00794,2024-04-23,NO,mobile,paid_search,True,2024-04-26,True,2024-04-28,30.86,30.86,True,29.0
P00795,2024-02-13,SE,mobile,social,False,,False,,,0.0,True,
P00796,2024-05-12,NO,mobile,paid_search,False,,False,,,0.0,True,
P00797,2024-02-08,NO,mobile,affiliate,True,2024-02-08,True,2024-02-10,47.01,47.01,True,6.0
P00798,2024-08-15,NO,desktop,affiliate,False,,False,,,0.0,True,
P00799,2024-02-17,IE,mobile,paid_search,False,,False,,,0.0,True,
P00800,2024-06-18,NO,desktop,social,True,2024-06-21,True,2024-06-23,104.2,104.2,True,40.0
P00801,2024-08-09,FI,desktop,social,False,,False,,,0.0,True,
P00802,2024-07-21,DE,desktop,paid_search,True,2024-07-24,True,2024-07-24,24.71,24.71,True,10.0
P00803,2024-06-30,UK,mobile,paid_search,True,2024-07-01,True,2024-07-02,78.25,78.25,True,24.0
P00804,2024-03-17,UK,desktop,organic,True,2024-03-18,True,2024-03-19,51.08,51.08,True,21.0
P00805,2024-07-29,SE,desktop,affiliate,False,,False,,,0.0,True,
P00806,2024-09-02,UK,mobile,affiliate,True,2024-09-04,True,2024-09-05,33.53,94.07,False,117.0
P00807,2024-09-26,NO,mobile,paid_search,True,2024-09-26,False,,,0.0,True,
P00808,2024-07-02,UK,mobile,affiliate,True,2024-07-05,True,2024-07-07,86.75,86.75,True,48.0
P00809,2024-09-14,NO,desktop,affiliate,True,2024-09-16,True,2024-09-17,25.29,25.29,True,25.0
P00810,2024-11-01,UK,mobile,paid_search,True,2024-11-03,True,2024-11-04,105.72,105.72,True,57.0
P00811,2024-09-28,UK,mobile,affiliate,True,2024-09-29,False,,,0.0,True,
P00812,2024-02-21,IE,desktop,paid_search,True,2024-02-22,True,2024-02-24,36.68,36.68,False,104.0
P00813,2024-04-22,SE,tablet,social,True,2024-04-25,True,2024-04-25,59.24,59.24,True,3.0
P00814,2024-03-31,DE,mobile,referral,True,2024-04-02,False,,,0.0,True,
P00815,2024-07-02,SE,desktop,social,False,,False,,,0.0,True,
P00816,2024-01-15,UK,tablet,paid_search,False,,False,,,0.0,True,
P00817,2024-06-29,UK,mobile,paid_search,False,,False,,,0.0,True,
P00818,2024-10-15,FI,mobile,affiliate,True,2024-10-16,False,,,0.0,True,
P00819,2024-09-09,UK,mobile,affiliate,True,2024-09-10,True,2024-09-10,17.79,17.79,True,0.0
P00820,2024-01-29,NO,desktop,affiliate,True,2024-01-30,True,2024-01-31,85.02,85.02,True,44.0
P00821,2024-01-01,FI,desktop,affiliate,True,2024-01-02,False,,,0.0,True,
P00822,2024-06-23,DE,tablet,affiliate,False,,False,,,0.0,True,
P00823,2024-06-14,UK,desktop,organic,True,2024-06-15,True,2024-06-15,150.21,150.21,True,40.0
P00824,2024-02-26,DE,desktop,referral,False,,False,,,0.0,True,
P00825,2024-07-05,AT,mobile,paid_search,False,,False,,,0.0,True,
P00826,2024-07-10,SE,tablet,affiliate,False,,False,,,0.0,True,
P00827,2024-07-21,UK,desktop,affiliate,True,2024-07-23,True,2024-07-23,144.39,144.39,True,50.0
P00828,2024-03-21,UK,mobile,referral,False,,False,,,0.0,True,
P00829,2024-08-11,NO,mobile,affiliate,False,,False,,,0.0,True,
P00830,2024-09-06,UK,desktop,paid_search,True,2024-09-07,True,2024-09-09,33.0,33.0,True,45.0
P00831,2024-07-01,NO,mobile,paid_search,True,2024-07-02,True,2024-07-04,147.27,297.87,False,81.0
P00832,2024-03-06,SE,mobile,paid_search,True,2024-03-06,False,,,0.0,True,
P00833,2024-10-20,SE,mobile,affiliate,True,2024-10-20,True,2024-10-21,24.82,24.82,True,23.0
P00834,2024-04-23,UK,mobile,affiliate,False,,False,,,0.0,True,
P00835,2024-02-23,FI,desktop,affiliate,False,,False,,,0.0,True,
P00836,2024-03-13,UK,mobile,paid_search,True,2024-03-13,True,2024-03-14,280.67,280.67,True,24.0
P00837,2024-03-26,IE,mobile,affiliate,False,,False,,,0.0,True,
P00838,2024-02-15,UK,desktop,affiliate,False,,False,,,0.0,True,
P00839,2024-06-20,UK,desktop,social,True,2024-06-22,True,2024-06-24,26.12,135.76,False,73.0
P00840,2024-06-28,IE,tablet,paid_search,True,2024-06-28,True,2024-06-28,53.15,53.15,True,28.0
P00841,2024-07-16,DE,desktop,paid_search,True,2024-07-19,False,,,0.0,True,
P00842,2024-07-30,SE,mobile,referral,True,2024-08-02,True,2024-08-03,46.75,81.0,False,86.0
P00843,2024-09-02,DE,mobile,paid_search,False,,False,,,0.0,True,
P00844,2024-10-22,UK,mobile,paid_search,False,,False,,,0.0,True,
P00845,2024-04-25,NO,mobile,referral,True,2024-04-25,False,,,0.0,True,
P00846,2024-01-18,UK,tablet,organic,True,2024-01-20,True,2024-01-20,40.18,63.7,False,72.0
P00847,2024-06-24,UK,mobile,paid_search,True,2024-06-27,True,2024-06-27,23.92,23.92,True,19.0
P00848,2024-10-07,UK,desktop,paid_search,False,,False,,,0.0,True,
P00849,2024-02-17,DE,desktop,paid_search,True,2024-02-20,True,2024-02-21,43.87,43.87,True,16.0
P00850,2024-03-25,UK,mobile,social,False,,False,,,0.0,True,
P00851,2024-08-10,UK,mobile,organic,True,2024-08-10,True,2024-08-10,26.87,26.87,True,44.0
P00852,2024-07-28,UK,mobile,organic,False,,False,,,0.0,True,
P00853,2024-10-03,SE,mobile,paid_search,True,2024-10-05,True,2024-10-05,41.68,41.68,True,27.0
P00854,2024-01-26,NO,desktop,affiliate,True,2024-01-29,True,2024-01-30,30.53,30.53,False,67.0
P00855,2024-08-06,AT,mobile,social,True,2024-08-09,True,2024-08-09,72.5,143.99,False,99.0
P00856,2024-03-28,DE,mobile,affiliate,False,,False,,,0.0,True,
P00857,2024-02-11,DE,mobile,social,True,2024-02-11,True,2024-02-12,33.13,149.05,False,88.0
P00858,2024-09-07,UK,mobile,affiliate,False,,False,,,0.0,True,
P00859,2024-05-15,UK,mobile,referral,True,2024-05-18,True,2024-05-19,25.67,25.67,True,37.0
P00860,2024-07-08,FI,mobile,organic,True,2024-07-08,True,2024-07-09,53.38,53.38,True,20.0
P00861,2024-05-14,FI,desktop,paid_search,True,2024-05-16,True,2024-05-16,17.99,17.99,True,9.0
P00862,2024-02-19,UK,mobile,paid_search,True,2024-02-21,False,,,0.0,True,
P00863,2024-07-30,IE,desktop,paid_search,False,,False,,,0.0,True,
P00864,2024-10-28,UK,tablet,affiliate,True,2024-10-28,False,,,0.0,True,
P00865,2024-09-24,DE,mobile,affiliate,True,2024-09-27,True,2024-09-27,47.93,259.47,False,83.0
P00866,2024-06-02,NO,desktop,paid_search,True,2024-06-02,True,2024-06-04,29.68,97.68,False,93.0
P00867,2024-03-02,UK,mobile,paid_search,False,,False,,,0.0,True,
P00868,2024-08-17,FI,desktop,affiliate,True,2024-08-18,False,,,0.0,True,
P00869,2024-04-08,DE,desktop,paid_search,True,2024-04-11,True,2024-04-13,29.12,29.12,True,29.0
P00870,2024-08-10,UK,desktop,paid_search,True,2024-08-11,True,2024-08-12,38.21,38.21,True,10.0
P00871,2024-06-12,DE,mobile,social,False,,False,,,0.0,True,
P00872,2024-02-04,UK,mobile,affiliate,True,2024-02-07,True,2024-02-08,8.6,8.6,True,40.0
P00873,2024-09-23,DE,tablet,affiliate,True,2024-09-23,False,,,0.0,True,
P00874,2024-10-27,UK,desktop,paid_search,True,2024-10-30,True,2024-10-30,33.12,33.12,True,10.0
P00875,2024-03-16,FI,mobile,organic,True,2024-03-16,False,,,0.0,True,
P00876,2024-10-15,FI,desktop,organic,False,,False,,,0.0,True,
P00877,2024-05-26,FI,mobile,paid_search,False,,False,,,0.0,True,
P00878,2024-06-25,UK,mobile,social,False,,False,,,0.0,True,
P00879,2024-05-15,UK,mobile,organic,True,2024-05-18,True,2024-05-19,51.91,51.91,True,14.0
P00880,2024-01-20,SE,mobile,organic,True,2024-01-23,True,2024-01-25,26.15,26.15,True,22.0
P00881,2024-07-24,SE,desktop,paid_search,True,2024-07-26,True,2024-07-26,70.28,70.28,True,37.0
P00882,2024-08-31,UK,desktop,organic,False,,False,,,0.0,True,
P00883,2024-07-09,FI,mobile,social,True,2024-07-11,True,2024-07-12,22.85,56.23,False,67.0
P00884,2024-04-26,NO,mobile,referral,True,2024-04-29,False,,,0.0,True,
P00885,2024-06-13,FI,desktop,paid_search,True,2024-06-16,True,2024-06-16,21.7,21.7,True,51.0
P00886,2024-04-06,IE,mobile,social,True,2024-04-09,False,,,0.0,True,
P00887,2024-09-21,UK,desktop,affiliate,False,,False,,,0.0,True,
P00888,2024-01-29,UK,mobile,referral,True,2024-01-30,True,2024-02-01,81.02,81.02,True,43.0
P00889,2024-09-16,DE,tablet,paid_search,True,2024-09-16,True,2024-09-16,83.35,83.35,True,3.0
P00890,2024-01-30,DE,mobile,paid_search,True,2024-02-02,True,2024-02-03,33.75,106.74,False,118.0
P00891,2024-05-20,UK,mobile,paid_search,True,2024-05-23,True,2024-05-25,23.17,90.45,False,154.0
P00892,2024-01-16,UK,mobile,organic,True,2024-01-19,True,2024-01-19,155.3,449.79,False,62.0
P00893,2024-10-27,IE,desktop,affiliate,True,2024-10-29,True,2024-10-30,62.78,62.78,True,2.0
P00894,2024-02-16,NO,mobile,paid_search,True,2024-02-19,True,2024-02-21,67.99,67.99,True,23.0
P00895,2024-04-19,IE,mobile,social,False,,False,,,0.0,True,
P00896,2024-04-25,NO,desktop,paid_search,True,2024-04-27,True,2024-04-29,27.26,27.26,True,9.0
P00897,2024-01-11,SE,mobile,organic,False,,False,,,0.0,True,
P00898,2024-01-05,FI,mobile,affiliate,True,2024-01-06,False,,,0.0,True,
P00899,2024-01-05,UK,mobile,organic,True,2024-01-07,False,,,0.0,True,
P00900,2024-05-20,UK,mobile,organic,True,2024-05-23,False,,,0.0,True,
P00901,2024-08-23,IE,mobile,organic,True,2024-08-26,True,2024-08-28,31.03,31.03,True,18.0
P00902,2024-07-22,IE,desktop,affiliate,True,2024-07-22,True,2024-07-24,52.37,52.37,True,48.0
P00903,2024-07-10,DE,desktop,organic,True,2024-07-12,True,2024-07-12,95.91,95.91,True,0.0
P00904,2024-09-03,UK,desktop,social,True,2024-09-05,True,2024-09-06,22.69,22.69,True,5.0
P00905,2024-05-13,UK,tablet,paid_search,False,,False,,,0.0,True,
P00906,2024-06-01,UK,mobile,affiliate,True,2024-06-02,False,,,0.0,True,
P00907,2024-07-25,UK,desktop,organic,True,2024-07-26,True,2024-07-28,190.0,190.0,True,8.0
P00908,2024-09-11,IE,mobile,paid_search,False,,False,,,0.0,True,
P00909,2024-05-12,UK,desktop,referral,False,,False,,,0.0,True,
P00910,2024-07-26,DE,tablet,organic,True,2024-07-26,True,2024-07-28,34.88,34.88,True,11.0
P00911,2024-04-07,FI,mobile,paid_search,True,2024-04-08,False,,,0.0,True,
P00912,2024-08-31,SE,mobile,social,False,,False,,,0.0,True,
P00913,2024-07-02,DE,mobile,organic,True,2024-07-03,False,,,0.0,True,
P00914,2024-10-12,UK,desktop,paid_search,True,2024-10-12,True,2024-10-14,138.74,138.74,True,3.0
P00915,2024-05-12,SE,mobile,organic,False,,False,,,0.0,True,
P00916,2024-10-13,SE,mobile,organic,False,,False,,,0.0,True,
P00917,2024-04-03,DE,desktop,organic,False,,False,,,0.0,True,
P00918,2024-06-20,UK,mobile,referral,False,,False,,,0.0,True,
P00919,2024-04-23,FI,desktop,affiliate,True,2024-04-25,True,2024-04-26,43.99,43.99,True,23.0
P00920,2024-07-09,AT,mobile,affiliate,True,2024-07-11,True,2024-07-11,32.84,32.84,True,37.0
P00921,2024-08-28,DE,desktop,paid_search,True,2024-08-28,True,2024-08-28,52.46,283.98,False,125.0
P00922,2024-03-02,DE,desktop,paid_search,False,,False,,,0.0,True,
P00923,2024-07-14,SE,mobile,organic,True,2024-07-17,True,2024-07-17,57.7,57.7,True,21.0
P00924,2024-03-11,DE,mobile,paid_search,False,,False,,,0.0,True,
P00925,2024-06-24,NO,mobile,affiliate,True,2024-06-27,True,2024-06-29,91.68,91.68,True,3.0
P00926,2024-04-02,UK,mobile,paid_search,False,,False,,,0.0,True,
P00927,2024-09-06,DE,desktop,paid_search,True,2024-09-07,True,2024-09-07,18.02,18.02,True,31.0
P00928,2024-01-03,UK,desktop,referral,True,2024-01-04,True,2024-01-04,54.21,339.19,False,97.0
P00929,2024-09-07,FI,mobile,affiliate,False,,False,,,0.0,True,
P00930,2024-02-15,NO,desktop,organic,True,2024-02-18,True,2024-02-19,105.39,491.31,False,78.0
P00931,2024-09-01,DE,mobile,social,True,2024-09-01,True,2024-09-03,38.51,38.51,True,21.0
P00932,2024-07-10,SE,desktop,paid_search,False,,False,,,0.0,True,
P00933,2024-06-13,DE,mobile,organic,False,,False,,,0.0,True,
P00934,2024-09-28,UK,mobile,paid_search,True,2024-09-28,True,2024-09-28,110.45,110.45,True,19.0
P00935,2024-04-25,IE,desktop,social,True,2024-04-27,True,2024-04-27,29.51,29.51,True,23.0
P00936,2024-07-15,AT,desktop,paid_search,True,2024-07-17,True,2024-07-17,46.71,46.71,True,48.0
P00937,2024-06-01,IE,desktop,paid_search,False,,False,,,0.0,True,
P00938,2024-08-21,UK,mobile,affiliate,False,,False,,,0.0,True,
P00939,2024-11-01,DE,mobile,organic,True,2024-11-04,False,,,0.0,True,
P00940,2024-03-09,DE,mobile,paid_search,True,2024-03-12,True,2024-03-12,36.53,97.17,False,63.0
P00941,2024-07-25,FI,mobile,affiliate,True,2024-07-26,False,,,0.0,True,
P00942,2024-03-08,UK,mobile,paid_search,True,2024-03-08,True,2024-03-08,39.06,116.06,False,81.0
P00943,2024-07-06,UK,desktop,organic,True,2024-07-06,True,2024-07-08,36.06,36.06,True,1.0
P00944,2024-05-10,UK,mobile,organic,False,,False,,,0.0,True,
P00945,2024-01-25,SE,mobile,paid_search,False,,False,,,0.0,True,
P00946,2024-01-25,FI,mobile,paid_search,False,,False,,,0.0,True,
P00947,2024-01-11,FI,mobile,referral,True,2024-01-11,True,2024-01-12,79.12,79.12,True,14.0
P00948,2024-03-04,FI,desktop,organic,True,2024-03-07,True,2024-03-07,24.22,24.22,True,2.0
P00949,2024-01-05,SE,mobile,social,True,2024-01-05,False,,,0.0,True,
P00950,2024-05-18,SE,mobile,paid_search,False,,False,,,0.0,True,
P00951,2024-03-11,DE,desktop,paid_search,True,2024-03-11,True,2024-03-13,74.08,74.08,True,3.0
P00952,2024-03-01,UK,mobile,affiliate,True,2024-03-01,True,2024-03-03,35.82,35.82,True,30.0
P00953,2024-04-12,DE,mobile,paid_search,False,,False,,,0.0,True,
P00954,2024-09-24,FI,mobile,paid_search,False,,False,,,0.0,True,
P00955,2024-07-02,UK,desktop,affiliate,True,2024-07-04,True,2024-07-06,33.94,33.94,True,20.0
P00956,2024-09-11,UK,mobile,affiliate,False,,False,,,0.0,True,
